ACT_ID	CIDX	AIDX	RIDX	TYPE	RELATION	VALUE	UPPER_VALUE	UNITS	TEXT_VALUE	ACTIVITY_COMMENT	CRIDX
ACT_INH_4616	SPE_K09821361	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_4617	SPE_K09859624	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4618	SPE_K09877029	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4619	SPE_K09900591	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_4620	SPE_K09907507	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_4621	SPE_K09946180	1_LEY	LEY_VERO	inhibition	=	0.25		%			LEY_VERO
ACT_INH_4622	SPE_K09951645	1_LEY	LEY_VERO	inhibition	=	1.1		%			LEY_VERO
ACT_INH_4623	SPE_K10029415	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4624	SPE_K10031916	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4625	SPE_K10034334	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_4626	SPE_K10042277	1_LEY	LEY_VERO	inhibition	=	0.36		%			LEY_VERO
ACT_INH_4627	SPE_K10065684	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_4628	SPE_K10071630	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_4629	SPE_K10086084	1_LEY	LEY_VERO	inhibition	=	0.2		%			LEY_VERO
ACT_INH_4630	SPE_K10103010	1_LEY	LEY_VERO	inhibition	=	0.37		%			LEY_VERO
ACT_INH_4631	SPE_K10132944	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4632	SPE_K10176267	1_LEY	LEY_VERO	inhibition	=	0.77		%			LEY_VERO
ACT_INH_4633	SPE_K10177585	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4634	SPE_K10180294	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4635	SPE_K10196357	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4636	SPE_K10226125	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_4637	SPE_K10314788	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4638	SPE_K10415035	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4639	SPE_K10549975	1_LEY	LEY_VERO	inhibition	=	1.77		%			LEY_VERO
ACT_INH_4640	SPE_K10575656	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_4641	SPE_K10596918	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4642	SPE_K10598093	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_4643	SPE_K10656395	1_LEY	LEY_VERO	inhibition	=	0.26		%			LEY_VERO
ACT_INH_4644	SPE_K10667240	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4645	SPE_K10670311	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4646	SPE_K10671814	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_4647	SPE_K10673031	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_4648	SPE_K10706131	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4649	SPE_K10759144	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_4650	SPE_K10784860	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4651	SPE_K10836013	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4652	SPE_K10843433	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4653	SPE_K10852020	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_4654	SPE_K10852420	1_LEY	LEY_VERO	inhibition	=	1.76		%			LEY_VERO
ACT_INH_4655	SPE_K10859802	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4656	SPE_K10878147	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4657	SPE_K10906636	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4658	SPE_K10958118	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_4659	SPE_K10974103	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_4660	SPE_K10990317	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_4661	SPE_K10995081	1_LEY	LEY_VERO	inhibition	=	1.49		%			LEY_VERO
ACT_INH_4662	SPE_K11046126	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_4663	SPE_K11071038	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_4664	SPE_K11072003	1_LEY	LEY_VERO	inhibition	=	0.46		%			LEY_VERO
ACT_INH_4665	SPE_K11073688	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4666	SPE_K11094367	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_4667	SPE_K11099631	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4668	SPE_K11124378	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_4669	SPE_K11129031	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_4670	SPE_K11153516	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_4671	SPE_K11196887	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_4672	SPE_K11215326	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4673	SPE_K11227669	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4674	SPE_K11238904	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_4675	SPE_K11244467	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_4676	SPE_K11256763	1_LEY	LEY_VERO	inhibition	=	0.44		%			LEY_VERO
ACT_INH_4677	SPE_K11267252	1_LEY	LEY_VERO	inhibition	=	-0.27		%			LEY_VERO
ACT_INH_4678	SPE_K11292736	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_4679	SPE_K11373525	1_LEY	LEY_VERO	inhibition	=	0.42		%			LEY_VERO
ACT_INH_4680	SPE_K11399644	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_4681	SPE_K11411329	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_4682	SPE_K11421397	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_4683	SPE_K11428250	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4684	SPE_K11433652	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_4685	SPE_K11443721	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4686	SPE_K11452913	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4687	SPE_K11463116	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_4688	SPE_K11510141	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_4689	SPE_K11548689	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4690	SPE_K11558771	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_4691	SPE_K11576103	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4692	SPE_K11590034	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_4693	SPE_K11595419	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4694	SPE_K11630072	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_4695	SPE_K11631773	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4696	SPE_K11636097	1_LEY	LEY_VERO	inhibition	=	2.27		%			LEY_VERO
ACT_INH_4697	SPE_K11640013	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4698	SPE_K11641193	1_LEY	LEY_VERO	inhibition	=	0.47		%			LEY_VERO
ACT_INH_4699	SPE_K11663430	1_LEY	LEY_VERO	inhibition	=	1.05		%			LEY_VERO
ACT_INH_4700	SPE_K11672787	1_LEY	LEY_VERO	inhibition	=	0.41		%			LEY_VERO
ACT_INH_4701	SPE_K11683436	1_LEY	LEY_VERO	inhibition	=	1.96		%			LEY_VERO
ACT_INH_4702	SPE_K11696279	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4703	SPE_K11717138	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4704	SPE_K11756522	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4705	SPE_K11773281	1_LEY	LEY_VERO	inhibition	=	2.9		%			LEY_VERO
ACT_INH_4706	SPE_K11785681	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_4707	SPE_K11792081	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_4708	SPE_K11796549	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4709	SPE_K11821338	1_LEY	LEY_VERO	inhibition	=	7.61		%			LEY_VERO
ACT_INH_4710	SPE_K11851476	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_4711	SPE_K11853856	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_4712	SPE_K11900042	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_4713	SPE_K11905747	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_4714	SPE_K11911061	1_LEY	LEY_VERO	inhibition	=	-0.76		%			LEY_VERO
ACT_INH_4715	SPE_K11927976	1_LEY	LEY_VERO	inhibition	=	-0.29		%			LEY_VERO
ACT_INH_4716	SPE_K11973162	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4717	SPE_K11984358	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4718	SPE_K12014493	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_4719	SPE_K12040459	1_LEY	LEY_VERO	inhibition	=	2.05		%			LEY_VERO
ACT_INH_4720	SPE_K12047401	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4721	SPE_K12068470	1_LEY	LEY_VERO	inhibition	=	1.84		%			LEY_VERO
ACT_INH_4722	SPE_K12079898	1_LEY	LEY_VERO	inhibition	=	1.32		%			LEY_VERO
ACT_INH_4723	SPE_K12102668	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4724	SPE_K12106308	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_4725	SPE_K12120659	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4726	SPE_K12184916	1_LEY	LEY_VERO	inhibition	=	8.82		%			LEY_VERO
ACT_INH_4727	SPE_K12198961	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_4728	SPE_K12219985	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4729	SPE_K12244279	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_4730	SPE_K12261274	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_4731	SPE_K12329651	1_LEY	LEY_VERO	inhibition	=	0.21		%			LEY_VERO
ACT_INH_4732	SPE_K12343256	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_4733	SPE_K12362304	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4734	SPE_K12423485	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4735	SPE_K12483104	1_LEY	LEY_VERO	inhibition	=	0.31		%			LEY_VERO
ACT_INH_4736	SPE_K12502280	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_4737	SPE_K12511835	1_LEY	LEY_VERO	inhibition	=	0.29		%			LEY_VERO
ACT_INH_4738	SPE_K12513978	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_4739	SPE_K12539416	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4740	SPE_K12539581	1_LEY	LEY_VERO	inhibition	=	0.7		%			LEY_VERO
ACT_INH_4741	SPE_K12568846	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4742	SPE_K12609457	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4743	SPE_K12614344	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_4744	SPE_K12630395	1_LEY	LEY_VERO	inhibition	=	0.5		%			LEY_VERO
ACT_INH_4745	SPE_K12639498	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4746	SPE_K12735121	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_4747	SPE_K12737986	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4748	SPE_K12742203	1_LEY	LEY_VERO	inhibition	=	1.07		%			LEY_VERO
ACT_INH_4749	SPE_K12745498	1_LEY	LEY_VERO	inhibition	=	0.94		%			LEY_VERO
ACT_INH_4750	SPE_K12762134	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4751	SPE_K12769093	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_4752	SPE_K12787259	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_4753	SPE_K12807006	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_4754	SPE_K12826175	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4755	SPE_K12829205	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_4756	SPE_K12852738	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4757	SPE_K12853841	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4758	SPE_K12867552	1_LEY	LEY_VERO	inhibition	=	4.42		%			LEY_VERO
ACT_INH_4759	SPE_K12872829	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_4760	SPE_K12885236	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_4761	SPE_K12932420	1_LEY	LEY_VERO	inhibition	=	0.53		%			LEY_VERO
ACT_INH_4762	SPE_K12968785	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4763	SPE_K12994359	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_4764	SPE_K13032584	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4765	SPE_K13044802	1_LEY	LEY_VERO	inhibition	=	0.32		%			LEY_VERO
ACT_INH_4766	SPE_K13049524	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4767	SPE_K13050303	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_4768	SPE_K13050541	1_LEY	LEY_VERO	inhibition	=	1.49		%			LEY_VERO
ACT_INH_4769	SPE_K13060017	1_LEY	LEY_VERO	inhibition	=	-0.3		%			LEY_VERO
ACT_INH_4770	SPE_K13078532	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4771	SPE_K13087974	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4772	SPE_K13094524	1_LEY	LEY_VERO	inhibition	=	1.42		%			LEY_VERO
ACT_INH_4773	SPE_K13106865	1_LEY	LEY_VERO	inhibition	=	0.87		%			LEY_VERO
ACT_INH_4774	SPE_K13167095	1_LEY	LEY_VERO	inhibition	=	3.1		%			LEY_VERO
ACT_INH_4775	SPE_K13169950	1_LEY	LEY_VERO	inhibition	=	0.41		%			LEY_VERO
ACT_INH_4776	SPE_K13183738	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4777	SPE_K13211965	1_LEY	LEY_VERO	inhibition	=	0.36		%			LEY_VERO
ACT_INH_4778	SPE_K13223831	1_LEY	LEY_VERO	inhibition	=	0.21		%			LEY_VERO
ACT_INH_4779	SPE_K13238168	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_4780	SPE_K13238618	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_4781	SPE_K13240081	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4782	SPE_K13261168	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_4783	SPE_K13277760	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_4784	SPE_K13281575	1_LEY	LEY_VERO	inhibition	=	0.32		%			LEY_VERO
ACT_INH_4785	SPE_K13296708	1_LEY	LEY_VERO	inhibition	=	0.26		%			LEY_VERO
ACT_INH_4786	SPE_K13302470	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4787	SPE_K13314656	1_LEY	LEY_VERO	inhibition	=	8.43		%			LEY_VERO
ACT_INH_4788	SPE_K13330768	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_4789	SPE_K13346085	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_4790	SPE_K13356952	1_LEY	LEY_VERO	inhibition	=	0.21		%			LEY_VERO
ACT_INH_4791	SPE_K13387373	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_4792	SPE_K13390322	1_LEY	LEY_VERO	inhibition	=	3.03		%			LEY_VERO
ACT_INH_4793	SPE_K13394247	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4794	SPE_K13409143	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_4795	SPE_K13414800	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4796	SPE_K13421763	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4797	SPE_K13474508	1_LEY	LEY_VERO	inhibition	=	0.62		%			LEY_VERO
ACT_INH_4798	SPE_K13486660	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_4799	SPE_K13495773	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4800	SPE_K13511380	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4801	SPE_K13566078	1_LEY	LEY_VERO	inhibition	=	5.99		%			LEY_VERO
ACT_INH_4802	SPE_K13571841	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4803	SPE_K13606314	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4804	SPE_K13619941	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_4805	SPE_K13629382	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4806	SPE_K13646352	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4807	SPE_K13662825	1_LEY	LEY_VERO	inhibition	=	4.13		%			LEY_VERO
ACT_INH_4808	SPE_K13664493	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_4809	SPE_K13756951	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_4810	SPE_K13769342	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4811	SPE_K13797099	1_LEY	LEY_VERO	inhibition	=	0.16		%			LEY_VERO
ACT_INH_4812	SPE_K13800121	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_4813	SPE_K13810148	1_LEY	LEY_VERO	inhibition	=	5.11		%			LEY_VERO
ACT_INH_4814	SPE_K13819402	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4815	SPE_K13826399	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_4816	SPE_K13829090	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_4817	SPE_K13843533	1_LEY	LEY_VERO	inhibition	=	13.89		%			LEY_VERO
ACT_INH_4818	SPE_K13888115	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_4819	SPE_K13926615	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_4820	SPE_K13944729	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_4821	SPE_K13949769	1_LEY	LEY_VERO	inhibition	=	-0.25		%			LEY_VERO
ACT_INH_4822	SPE_K13994703	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_4823	SPE_K14003026	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_4824	SPE_K14109347	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4825	SPE_K14116214	1_LEY	LEY_VERO	inhibition	=	0.35		%			LEY_VERO
ACT_INH_4826	SPE_K14127446	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_4827	SPE_K14171291	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_4828	SPE_K14175878	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_4829	SPE_K14235254	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_4830	SPE_K14274271	1_LEY	LEY_VERO	inhibition	=	3.75		%			LEY_VERO
ACT_INH_4831	SPE_K14276241	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_4832	SPE_K14287049	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_4833	SPE_K14329163	1_LEY	LEY_VERO	inhibition	=	4.57		%			LEY_VERO
ACT_INH_4834	SPE_K14349461	1_LEY	LEY_VERO	inhibition	=	0.25		%			LEY_VERO
ACT_INH_4835	SPE_K14379200	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4836	SPE_K14395568	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_4837	SPE_K14529030	1_LEY	LEY_VERO	inhibition	=	0.44		%			LEY_VERO
ACT_INH_4838	SPE_K14560436	1_LEY	LEY_VERO	inhibition	=	-0.37		%			LEY_VERO
ACT_INH_4839	SPE_K14561059	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_4840	SPE_K14571191	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4841	SPE_K14590126	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_4842	SPE_K14618467	1_LEY	LEY_VERO	inhibition	=	-0.37		%			LEY_VERO
ACT_INH_4843	SPE_K14619660	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_4844	SPE_K14646328	1_LEY	LEY_VERO	inhibition	=	0.62		%			LEY_VERO
ACT_INH_4845	SPE_K14653796	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_4846	SPE_K14658796	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_4847	SPE_K14681867	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_4848	SPE_K14693417	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_4849	SPE_K14704277	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_4850	SPE_K14705039	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_4851	SPE_K14711741	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_4852	SPE_K14762862	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_4853	SPE_K14765469	1_LEY	LEY_VERO	inhibition	=	0.36		%			LEY_VERO
ACT_INH_4854	SPE_K14767410	1_LEY	LEY_VERO	inhibition	=	5.8		%			LEY_VERO
ACT_INH_4855	SPE_K14796088	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4856	SPE_K14807180	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_4857	SPE_K14821965	1_LEY	LEY_VERO	inhibition	=	5.81		%			LEY_VERO
ACT_INH_4858	SPE_K14870255	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_4859	SPE_K14880289	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_4860	SPE_K14888893	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4861	SPE_K14920963	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_4862	SPE_K14965640	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_4863	SPE_K14988953	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_4864	SPE_K14991967	1_LEY	LEY_VERO	inhibition	=	-0.27		%			LEY_VERO
ACT_INH_4865	SPE_K14993104	1_LEY	LEY_VERO	inhibition	=	0.31		%			LEY_VERO
ACT_INH_4866	SPE_K15010214	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_4867	SPE_K15014948	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_4868	SPE_K15025317	1_LEY	LEY_VERO	inhibition	=	-0.77		%			LEY_VERO
ACT_INH_4869	SPE_K15045219	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_4870	SPE_K15071410	1_LEY	LEY_VERO	inhibition	=	0.66		%			LEY_VERO
