COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI1460907	1003108	> 	100	uM	EPICHEM
DNDI1460907	1000461	= 	.058	uM	EPICHEM
DNDI1460907	1002457	= 	.18	uM	EPICHEM
DNDI1460907	1003108	> 	100	uM	EPICHEM
DNDI1460908	1002457	= 	.54	uM	EPICHEM
DNDI1460908	1000461	= 	.14	uM	EPICHEM
DNDI1460908	1003108	> 	100	uM	EPICHEM
DNDI1460909	1000461	= 	.048	uM	EPICHEM
DNDI1460909	1002457	= 	.19	uM	EPICHEM
DNDI1460909	1003108	> 	100	uM	EPICHEM
DNDI1460910	1003108	= 	48.03	uM	EPICHEM
DNDI1460910	1002457	= 	.038	uM	EPICHEM
DNDI1460910	1000461	= 	.011	uM	EPICHEM
DNDI1462988	1000461	= 	.074	uM	EPICHEM
DNDI1462988	1002457	= 	.27	uM	EPICHEM
DNDI1462988	1003108	> 	100	uM	EPICHEM
DNDI1462989	1000461	= 	.14	uM	EPICHEM
DNDI1462989	1002457	= 	.38	uM	EPICHEM
DNDI1462989	1003108	> 	100	uM	EPICHEM
DNDI1462990	1000461	= 	.007	uM	EPICHEM
DNDI1462990	1002457	= 	.036	uM	EPICHEM
DNDI1462990	1003108	> 	100	uM	EPICHEM
DNDI1462991	1003108	= 	72.07	uM	EPICHEM
DNDI1462991	1002457	= 	.25	uM	EPICHEM
DNDI1462991	1000461	= 	.072	uM	EPICHEM
DNDI1462992	1000461	= 	.0062	uM	EPICHEM
DNDI1462992	1003108	= 	58.84	uM	EPICHEM
DNDI1462992	1002457	= 	.011	uM	EPICHEM
DNDI1462993	1003108	= 	47.41	uM	EPICHEM
DNDI1462993	1002457	= 	.027	uM	EPICHEM
DNDI1462993	1000461	= 	.0093	uM	EPICHEM
DNDI1462994	1000461	= 	.018	uM	EPICHEM
DNDI1462994	1002457	= 	.082	uM	EPICHEM
DNDI1462994	1003108	= 	60.38	uM	EPICHEM
DNDI1462995	1000461	= 	.029	uM	EPICHEM
DNDI1462995	1002457	= 	.12	uM	EPICHEM
DNDI1462995	1003108	= 	84.72	uM	EPICHEM
DNDI1462996	1000461	= 	.2	uM	EPICHEM
DNDI1462996	1002457	= 	.64	uM	EPICHEM
DNDI1462996	1003108	> 	100	uM	EPICHEM
DNDI1462997	1002457	= 	2.78	uM	EPICHEM
DNDI1462997	1000461	= 	.92	uM	EPICHEM
DNDI1462997	1003108	> 	100	uM	EPICHEM
DNDI1462998	1003108	> 	100	uM	EPICHEM
DNDI1462998	1000461	= 	.072	uM	EPICHEM
DNDI1462998	1002457	= 	.28	uM	EPICHEM
DNDI1464837	1002457	= 	.15	uM	EPICHEM
DNDI1464837	1000461	= 	.048	uM	EPICHEM
DNDI1464837	1003108	= 	73.1	uM	EPICHEM
DNDI1464838	1003108	= 	85.86	uM	EPICHEM
DNDI1464838	1000461	= 	.04	uM	EPICHEM
DNDI1464838	1002457	= 	.1	uM	EPICHEM
DNDI1464839	1003108	> 	100	uM	EPICHEM
DNDI1464839	1000461	= 	.32	uM	EPICHEM
DNDI1464839	1002457	= 	.83	uM	EPICHEM
DNDI1464840	1003108	= 	56.15	uM	EPICHEM
DNDI1464840	1000461	= 	.017	uM	EPICHEM
DNDI1464840	1002457	= 	.054	uM	EPICHEM
DNDI1464841	1000461	= 	.11	uM	EPICHEM
DNDI1464841	1002457	= 	.3	uM	EPICHEM
DNDI1464841	1003108	> 	100	uM	EPICHEM
DNDI1464842	1003108	> 	100	uM	EPICHEM
DNDI1464842	1002457	= 	.079	uM	EPICHEM
DNDI1464842	1003108	> 	100	uM	EPICHEM
DNDI1464842	1002457	= 	.09	uM	EPICHEM
DNDI1464842	1000461	= 	.024	uM	EPICHEM
DNDI1464842	1000461	= 	.024	uM	EPICHEM
DNDI1464843	1000461	= 	.6	uM	EPICHEM
DNDI1464843	1002457	> 	1	uM	EPICHEM
DNDI1464843	1003108	> 	100	uM	EPICHEM
DNDI1464844	1000461	= 	.028	uM	EPICHEM
DNDI1464844	1002457	= 	.085	uM	EPICHEM
DNDI1464844	1003108	> 	100	uM	EPICHEM
DNDI1464845	1000461	= 	.029	uM	EPICHEM
DNDI1464845	1002457	= 	.095	uM	EPICHEM
DNDI1464845	1003108	> 	100	uM	EPICHEM
DNDI1464846	1000461	> 	1	uM	EPICHEM
DNDI1464846	1002457	> 	1	uM	EPICHEM
DNDI1464846	1003108	> 	100	uM	EPICHEM
DNDI1464847	1000461	= 	.014	uM	EPICHEM
DNDI1464847	1003108	= 	31.67	uM	EPICHEM
DNDI1464847	1002457	= 	.036	uM	EPICHEM
DNDI1464848	1003108	> 	100	uM	EPICHEM
DNDI1464848	1000461	= 	.05	uM	EPICHEM
DNDI1464848	1002457	= 	.15	uM	EPICHEM
DNDI1464849	1003108	> 	100	uM	EPICHEM
DNDI1464849	1000461	= 	.038	uM	EPICHEM
DNDI1464849	1002457	= 	.13	uM	EPICHEM
DNDI1465075	1000461	= 	.0865	uM	EPICHEM
DNDI1465075	1002457	= 	.426	uM	EPICHEM
DNDI1465075	1003108	> 	100	uM	EPICHEM
DNDI1465076	1003108	> 	100	uM	EPICHEM
DNDI1465076	1002457	= 	.0955	uM	EPICHEM
DNDI1465076	1000461	= 	.0175	uM	EPICHEM
DNDI1465077	1003108	= 	61.2	uM	EPICHEM
DNDI1465077	1002457	= 	.204	uM	EPICHEM
DNDI1465077	1000461	= 	.0405	uM	EPICHEM
DNDI1465078	1003108	> 	100	uM	EPICHEM
DNDI1465078	1002457	= 	.377	uM	EPICHEM
DNDI1465078	1000461	= 	.076	uM	EPICHEM
DNDI1465079	1000461	= 	.083	uM	EPICHEM
DNDI1465079	1002457	= 	.364	uM	EPICHEM
DNDI1465079	1003108	> 	100	uM	EPICHEM
DNDI1465080	1000461	= 	.00825	uM	EPICHEM
DNDI1465080	1002457	= 	.08333	uM	EPICHEM
DNDI1465080	1003108	= 	56.37	uM	EPICHEM
DNDI1465081	1000461	= 	.0085	uM	EPICHEM
DNDI1465081	1002457	= 	.0575	uM	EPICHEM
DNDI1465081	1003108	= 	62.64	uM	EPICHEM
DNDI1465082	1000461	= 	.04	uM	EPICHEM
DNDI1465082	1002457	= 	.173	uM	EPICHEM
DNDI1465082	1003108	= 	67.75	uM	EPICHEM
DNDI1465083	1000461	= 	.03	uM	EPICHEM
DNDI1465083	1002457	= 	.127	uM	EPICHEM
DNDI1465083	1003108	= 	58.65	uM	EPICHEM
DNDI1465500	1000461	= 	.0785	uM	EPICHEM
DNDI1465500	1002457	= 	.4355	uM	EPICHEM
DNDI1465500	1003108	> 	100	uM	EPICHEM
DNDI1465501	1000461	= 	.1725	uM	EPICHEM
DNDI1465501	1002457	= 	.756	uM	EPICHEM
DNDI1465501	1003108	> 	100	uM	EPICHEM
DNDI1465502	1000461	= 	.0215	uM	EPICHEM
DNDI1465502	1002457	= 	.1135	uM	EPICHEM
DNDI1465502	1003108	= 	60.06	uM	EPICHEM
DNDI1465503	1000461	= 	.036	uM	EPICHEM
DNDI1465503	1002457	= 	.2435	uM	EPICHEM
DNDI1465503	1003108	= 	92.67	uM	EPICHEM
DNDI1465504	1003108	> 	100	uM	EPICHEM
DNDI1465504	1000461	= 	.048	uM	EPICHEM
DNDI1465504	1002457	= 	.4015	uM	EPICHEM
DNDI1465504	1000461	= 	.061	uM	EPICHEM
DNDI1465504	1003108	> 	100	uM	EPICHEM
DNDI1465504	1002457	= 	.207	uM	EPICHEM
DNDI1465505	1003108	> 	100	uM	EPICHEM
DNDI1465505	1000461	= 	.024	uM	EPICHEM
DNDI1465505	1002457	= 	.266	uM	EPICHEM
DNDI1465506	1000461	= 	.0055	uM	EPICHEM
DNDI1465506	1002457	= 	.4205	uM	EPICHEM
DNDI1465506	1003108	= 	56.37	uM	EPICHEM
DNDI1465507	1000461	= 	.2185	uM	EPICHEM
DNDI1465507	1002457	= 	.833	uM	EPICHEM
DNDI1465507	1003108	> 	100	uM	EPICHEM
DNDI1465508	1000461	= 	.0505	uM	EPICHEM
DNDI1465508	1002457	= 	.183	uM	EPICHEM
DNDI1465508	1003108	> 	100	uM	EPICHEM
DNDI1465509	1000461	= 	.0765	uM	EPICHEM
DNDI1465509	1002457	= 	.5715	uM	EPICHEM
DNDI1465509	1003108	> 	100	uM	EPICHEM
DNDI1465510	1000461	= 	.321	uM	EPICHEM
DNDI1465510	1002457	= 	.7975	uM	EPICHEM
DNDI1465510	1003108	= 	62.64	uM	EPICHEM
DNDI1465511	1000461	= 	.1795	uM	EPICHEM
DNDI1465511	1002457	= 	.3055	uM	EPICHEM
DNDI1465511	1003108	> 	100	uM	EPICHEM
DNDI1465511	1000461	= 	.171	uM	EPICHEM
DNDI1465511	1002457	= 	.614	uM	EPICHEM
DNDI1465511	1003108	> 	100	uM	EPICHEM
DNDI1465512	1000461	= 	.0665	uM	EPICHEM
DNDI1465512	1002457	= 	.2785	uM	EPICHEM
DNDI1465512	1003108	= 	69.66	uM	EPICHEM
DNDI1465513	1000461	= 	.433	uM	EPICHEM
DNDI1465513	1002457	= 	.948	uM	EPICHEM
DNDI1465513	1003108	> 	100	uM	EPICHEM
DNDI1467764	1000461	= 	.1185	uM	EPICHEM
DNDI1467764	1002457	= 	.7325	uM	EPICHEM
DNDI1467764	1003108	> 	100	uM	EPICHEM
DNDI1467765	1002457	= 	.332	uM	EPICHEM
DNDI1467765	1003108	= 	60.4	uM	EPICHEM
DNDI1467765	1000461	= 	.025	uM	EPICHEM
DNDI1467766	1002457	= 	.3555	uM	EPICHEM
DNDI1467766	1003108	> 	100	uM	EPICHEM
DNDI1467766	1000461	= 	.0245	uM	EPICHEM
DNDI1467767	1000461	= 	.0805	uM	EPICHEM
DNDI1467767	1003108	> 	100	uM	EPICHEM
DNDI1467767	1002457	= 	.3015	uM	EPICHEM
DNDI1467768	1000461	= 	.019	uM	EPICHEM
DNDI1467768	1002457	= 	.088	uM	EPICHEM
DNDI1467768	1003108	= 	60.27	uM	EPICHEM
DNDI1467769	1000461	= 	.585	uM	EPICHEM
DNDI1467769	1002457	= 	.9955	uM	EPICHEM
DNDI1467769	1003108	> 	100	uM	EPICHEM
DNDI1467770	1000461	= 	.058	uM	EPICHEM
DNDI1467770	1002457	= 	.248	uM	EPICHEM
DNDI1467770	1003108	= 	70.85	uM	EPICHEM
DNDI1467771	1000461	= 	.00687	uM	EPICHEM
DNDI1467771	1002457	= 	.02959	uM	EPICHEM
DNDI1467771	1003108	= 	78.46	uM	EPICHEM
DNDI1467772	1000461	= 	.0295	uM	EPICHEM
DNDI1467772	1002457	= 	.241	uM	EPICHEM
DNDI1467772	1003108	= 	75.79	uM	EPICHEM
DNDI1467773	1000461	= 	.015	uM	EPICHEM
DNDI1467773	1002457	= 	.1135	uM	EPICHEM
DNDI1467773	1003108	= 	80.98	uM	EPICHEM
DNDI1467774	1000461	= 	.0225	uM	EPICHEM
DNDI1467774	1002457	= 	.1045	uM	EPICHEM
DNDI1467774	1003108	= 	74.08	uM	EPICHEM
DNDI1467775	1000461	= 	.0155	uM	EPICHEM
DNDI1467775	1002457	= 	.204	uM	EPICHEM
DNDI1467775	1003108	= 	82.3	uM	EPICHEM
DNDI1467776	1000461	= 	.011	uM	EPICHEM
DNDI1467776	1002457	= 	.08288	uM	EPICHEM
DNDI1467776	1003108	= 	71.38	uM	EPICHEM
DNDI1467999	1000461	> 	10	uM	EPICHEM
DNDI1467999	1002457	> 	10	uM	EPICHEM
DNDI1467999	1003108	> 	100	uM	EPICHEM
DNDI1468000	1000461	= 	.126	uM	EPICHEM
DNDI1468000	1002457	= 	.584	uM	EPICHEM
DNDI1468000	1003108	> 	100	uM	EPICHEM
DNDI1468001	1000461	= 	.0795	uM	EPICHEM
DNDI1468001	1002457	= 	.4275	uM	EPICHEM
DNDI1468001	1003108	> 	100	uM	EPICHEM
DNDI1468002	1000461	= 	.0235	uM	EPICHEM
DNDI1468002	1002457	= 	.4015	uM	EPICHEM
DNDI1468002	1003108	> 	100	uM	EPICHEM
DNDI1468003	1000461	= 	.039	uM	EPICHEM
DNDI1468003	1002457	= 	.3675	uM	EPICHEM
DNDI1468003	1003108	> 	100	uM	EPICHEM
DNDI1489887	1000461	= 	.0105	uM	EPICHEM
DNDI1489887	1002457	= 	.0925	uM	EPICHEM
DNDI1489887	1003108	= 	55.12	uM	EPICHEM
DNDI1489888	1000461	= 	.0185	uM	EPICHEM
DNDI1489888	1002457	= 	.1225	uM	EPICHEM
DNDI1489888	1003108	> 	100	uM	EPICHEM
DNDI1489889	1000461	= 	.241	uM	EPICHEM
DNDI1489889	1002457	= 	.8315	uM	EPICHEM
DNDI1489889	1003108	> 	100	uM	EPICHEM
DNDI1489890	1000461	= 	.1345	uM	EPICHEM
DNDI1489890	1002457	= 	.5395	uM	EPICHEM
DNDI1489890	1003108	> 	100	uM	EPICHEM
DNDI1489891	1000461	= 	.009	uM	EPICHEM
DNDI1489891	1002457	= 	.0655	uM	EPICHEM
DNDI1489891	1003108	= 	56.22	uM	EPICHEM
DNDI1489892	1000461	= 	.281	uM	EPICHEM
DNDI1489892	1002457	= 	.5565	uM	EPICHEM
DNDI1489892	1003108	> 	100	uM	EPICHEM
DNDI1489893	1000461	= 	.365	uM	EPICHEM
DNDI1489893	1002457	= 	.734	uM	EPICHEM
DNDI1489893	1003108	> 	100	uM	EPICHEM
DNDI1489894	1000461	= 	.0095	uM	EPICHEM
DNDI1489894	1002457	= 	.029	uM	EPICHEM
DNDI1489894	1003108	= 	54.89	uM	EPICHEM
DNDI1489895	1000461	> 	1	uM	EPICHEM
DNDI1489895	1002457	> 	1	uM	EPICHEM
DNDI1489895	1003108	> 	100	uM	EPICHEM
DNDI1489896	1000461	= 	.1925	uM	EPICHEM
DNDI1489896	1002457	= 	.3785	uM	EPICHEM
DNDI1489896	1003108	> 	100	uM	EPICHEM
DNDI1489897	1000461	= 	.109	uM	EPICHEM
DNDI1489897	1002457	= 	.2655	uM	EPICHEM
DNDI1489897	1003108	= 	68.23	uM	EPICHEM
DNDI1489898	1000461	= 	.4895	uM	EPICHEM
DNDI1489898	1002457	= 	.7925	uM	EPICHEM
DNDI1489898	1003108	> 	100	uM	EPICHEM
DNDI1489899	1003108	> 	100	uM	EPICHEM
DNDI1489899	1002457	= 	.6525	uM	EPICHEM
DNDI1489899	1000461	= 	.332	uM	EPICHEM
DNDI1489900	1002457	= 	.3315	uM	EPICHEM
DNDI1489900	1003108	> 	100	uM	EPICHEM
DNDI1489900	1000461	= 	.1775	uM	EPICHEM
DNDI1490391	1000461	= 	.0245	uM	EPICHEM
DNDI1490391	1002457	= 	.0725	uM	EPICHEM
DNDI1490391	1003108	> 	100	uM	EPICHEM
DNDI1490392	1000461	= 	.023	uM	EPICHEM
DNDI1490392	1002457	= 	.0755	uM	EPICHEM
DNDI1490392	1003108	> 	100	uM	EPICHEM
DNDI1490393	1000461	= 	.0205	uM	EPICHEM
DNDI1490393	1002457	= 	.0765	uM	EPICHEM
DNDI1490393	1003108	= 	65.73	uM	EPICHEM
DNDI1490394	1003108	= 	76.83	uM	EPICHEM
DNDI1490394	1002457	= 	.696	uM	EPICHEM
DNDI1490394	1000461	= 	.345	uM	EPICHEM
DNDI1490395	1003108	> 	100	uM	EPICHEM
DNDI1490395	1002457	> 	1	uM	EPICHEM
DNDI1490395	1000461	> 	1	uM	EPICHEM
DNDI1490396	1003108	> 	100	uM	EPICHEM
DNDI1490396	1002457	> 	1	uM	EPICHEM
DNDI1490396	1000461	= 	.7685	uM	EPICHEM
DNDI1490397	1003108	> 	100	uM	EPICHEM
DNDI1490397	1002457	= 	.0555	uM	EPICHEM
DNDI1490397	1000461	= 	.017	uM	EPICHEM
DNDI1490398	1000461	= 	.0155	uM	EPICHEM
DNDI1490398	1002457	= 	.049	uM	EPICHEM
DNDI1490398	1003108	> 	100	uM	EPICHEM
DNDI1490399	1000461	= 	.0215	uM	EPICHEM
DNDI1490399	1002457	= 	.048	uM	EPICHEM
DNDI1490399	1003108	> 	100	uM	EPICHEM
DNDI1490399	1002457	= 	.0555	uM	EPICHEM
DNDI1490399	1003108	> 	100	uM	EPICHEM
DNDI1490399	1000461	= 	.0185	uM	EPICHEM
DNDI1490400	1000461	= 	.0045	uM	EPICHEM
DNDI1490400	1002457	= 	.012	uM	EPICHEM
DNDI1490400	1003108	> 	100	uM	EPICHEM
DNDI1490400	1000461	= 	.004	uM	EPICHEM
DNDI1490400	1002457	= 	.0155	uM	EPICHEM
DNDI1490400	1003108	> 	100	uM	EPICHEM
DNDI1490401	1002457	= 	.04	uM	EPICHEM
DNDI1490401	1003108	> 	100	uM	EPICHEM
DNDI1490401	1000461	= 	.01	uM	EPICHEM
DNDI1490402	1000461	= 	.064	uM	EPICHEM
DNDI1490402	1002457	= 	.127	uM	EPICHEM
DNDI1490402	1003108	> 	100	uM	EPICHEM
DNDI1492865	1003108	= 	74.84	uM	EPICHEM
DNDI1492865	1002457	= 	.2315	uM	EPICHEM
DNDI1492865	1000461	= 	.0975	uM	EPICHEM
DNDI1492866	1002457	= 	.0295	uM	EPICHEM
DNDI1492866	1000461	= 	.0095	uM	EPICHEM
DNDI1492866	1003108	= 	55.69	uM	EPICHEM
DNDI1492866	1000461	= 	.011	uM	EPICHEM
DNDI1492866	1002457	= 	.0375	uM	EPICHEM
DNDI1492866	1003108	= 	52.38	uM	EPICHEM
DNDI1492866	1003108	= 	53.95	uM	EPICHEM
DNDI1492866	1002457	= 	.034	uM	EPICHEM
DNDI1492866	1000461	= 	.0105	uM	EPICHEM
DNDI1492867	1000461	= 	.0045	uM	EPICHEM
DNDI1492867	1002457	= 	.01	uM	EPICHEM
DNDI1492867	1003108	= 	53.25	uM	EPICHEM
DNDI1492868	1000461	= 	.064	uM	EPICHEM
DNDI1492868	1002457	= 	.1395	uM	EPICHEM
DNDI1492868	1003108	> 	100	uM	EPICHEM
DNDI1498547	1002457	= 	.1555	uM	EPICHEM
DNDI1498547	1000461	= 	.065	uM	EPICHEM
DNDI1498547	1003108	> 	100	uM	EPICHEM
DNDI1498548	1000461	= 	.071	uM	EPICHEM
DNDI1498548	1002457	= 	.2015	uM	EPICHEM
DNDI1498548	1003108	> 	100	uM	EPICHEM
DNDI1498549	1000461	= 	.059	uM	EPICHEM
DNDI1498549	1002457	= 	.1185	uM	EPICHEM
DNDI1498549	1003108	> 	100	uM	EPICHEM
DNDI1498550	1000461	= 	.1735	uM	EPICHEM
DNDI1498550	1002457	= 	.2975	uM	EPICHEM
DNDI1498550	1003108	> 	100	uM	EPICHEM
DNDI1498551	1000461	= 	.058	uM	EPICHEM
DNDI1498551	1002457	= 	.1305	uM	EPICHEM
DNDI1498551	1003108	> 	100	uM	EPICHEM
DNDI1498551	1003108	> 	100	uM	EPICHEM
DNDI1498551	1002457	= 	.0975	uM	EPICHEM
DNDI1498551	1000461	= 	.0465	uM	EPICHEM
DNDI1498552	1000461	= 	.055	uM	EPICHEM
DNDI1498552	1002457	= 	.101	uM	EPICHEM
DNDI1498552	1003108	> 	100	uM	EPICHEM
DNDI1498553	1003108	> 	100	uM	EPICHEM
DNDI1498553	1002457	= 	.1045	uM	EPICHEM
DNDI1498553	1000461	= 	.0515	uM	EPICHEM
DNDI1498554	1000461	= 	.05	uM	EPICHEM
DNDI1498554	1003108	> 	100	uM	EPICHEM
DNDI1498554	1002457	= 	.103	uM	EPICHEM
DNDI1498555	1003108	> 	100	uM	EPICHEM
DNDI1498555	1002457	= 	.272	uM	EPICHEM
DNDI1498555	1000461	= 	.1145	uM	EPICHEM
DNDI1498556	1002457	= 	.3195	uM	EPICHEM
DNDI1498556	1000461	= 	.183	uM	EPICHEM
DNDI1498556	1003108	> 	100	uM	EPICHEM
DNDI1498557	1000461	= 	.2355	uM	EPICHEM
DNDI1498557	1002457	= 	.67	uM	EPICHEM
DNDI1498557	1003108	> 	100	uM	EPICHEM
DNDI1498558	1000461	= 	.1385	uM	EPICHEM
DNDI1498558	1003108	> 	100	uM	EPICHEM
DNDI1498558	1002457	= 	.3585	uM	EPICHEM
DNDI1498559	1003108	> 	100	uM	EPICHEM
DNDI1498559	1002457	= 	.6955	uM	EPICHEM
DNDI1498559	1000461	= 	.254	uM	EPICHEM
DNDI1498560	1000461	= 	.513	uM	EPICHEM
DNDI1498560	1002457	> 	1	uM	EPICHEM
DNDI1498560	1003108	> 	100	uM	EPICHEM
DNDI1498561	1000461	= 	.0495	uM	EPICHEM
DNDI1498561	1002457	= 	.159	uM	EPICHEM
DNDI1498561	1003108	> 	100	uM	EPICHEM
DNDI1499523	1003108	> 	100	uM	EPICHEM
DNDI1499523	1002457	= 	.046	uM	EPICHEM
DNDI1499523	1000461	= 	.02	uM	EPICHEM
DNDI1499523	1003108	> 	100	uM	EPICHEM
DNDI1499523	1000461	= 	.0365	uM	EPICHEM
DNDI1499523	1002457	= 	.096	uM	EPICHEM
DNDI1511705	1000461	= 	3.256	uM	EPICHEM
DNDI1511705	1002457	= 	8.681	uM	EPICHEM
DNDI1511705	1003108	= 	50.32	uM	EPICHEM
DNDI1536085	1000461	= 	.09	uM	EPICHEM
DNDI1536085	1002457	= 	.2705	uM	EPICHEM
DNDI1536085	1003108	> 	100	uM	EPICHEM
DNDI1538100	1000461	= 	.4125	uM	EPICHEM
DNDI1538100	1002457	= 	.868	uM	EPICHEM
DNDI1538100	1003108	> 	100	uM	EPICHEM
DNDI1538101	1003108	> 	100	uM	EPICHEM
DNDI1538101	1002457	= 	.455	uM	EPICHEM
DNDI1538101	1000461	= 	.057	uM	EPICHEM
DNDI1538102	1000461	= 	.2155	uM	EPICHEM
DNDI1538102	1002457	= 	.6575	uM	EPICHEM
DNDI1538102	1003108	> 	100	uM	EPICHEM
DNDI1538103	1000461	= 	.0695	uM	EPICHEM
DNDI1538103	1002457	= 	.4695	uM	EPICHEM
DNDI1538103	1003108	> 	100	uM	EPICHEM
DNDI1538104	1003108	> 	100	uM	EPICHEM
DNDI1538104	1000461	= 	.2195	uM	EPICHEM
DNDI1538104	1002457	= 	.671	uM	EPICHEM
DNDI1538105	1002457	= 	.6885	uM	EPICHEM
DNDI1538105	1003108	> 	100	uM	EPICHEM
DNDI1538105	1000461	= 	.1965	uM	EPICHEM
DNDI1538106	1000461	= 	.5905	uM	EPICHEM
DNDI1538106	1002457	= 	.9685	uM	EPICHEM
DNDI1538106	1003108	> 	100	uM	EPICHEM
DNDI1538107	1000461	= 	.2635	uM	EPICHEM
DNDI1538107	1002457	= 	.773	uM	EPICHEM
DNDI1538107	1003108	> 	100	uM	EPICHEM
DNDI1538108	1000461	= 	.3265	uM	EPICHEM
DNDI1538108	1002457	= 	.8075	uM	EPICHEM
DNDI1538108	1003108	> 	100	uM	EPICHEM
DNDI1538109	1003108	> 	100	uM	EPICHEM
DNDI1538109	1002457	= 	.5845	uM	EPICHEM
DNDI1538109	1000461	= 	.1645	uM	EPICHEM
DNDI1538110	1002457	= 	.779	uM	EPICHEM
DNDI1538110	1003108	> 	100	uM	EPICHEM
DNDI1538110	1000461	= 	.363	uM	EPICHEM
DNDI1538111	1000461	= 	.0365	uM	EPICHEM
DNDI1538111	1002457	= 	.092	uM	EPICHEM
DNDI1538111	1003108	= 	57.83	uM	EPICHEM
DNDI1538112	1000461	= 	.0275	uM	EPICHEM
DNDI1538112	1002457	= 	.0825	uM	EPICHEM
DNDI1538112	1003108	= 	76.85	uM	EPICHEM
DNDI1538113	1003108	> 	100	uM	EPICHEM
DNDI1538113	1002457	= 	.2815	uM	EPICHEM
DNDI1538113	1000461	= 	.126	uM	EPICHEM
DNDI1538114	1003108	= 	51.17	uM	EPICHEM
DNDI1538114	1002457	= 	.033	uM	EPICHEM
DNDI1538114	1000461	= 	.0165	uM	EPICHEM
DNDI1551240	1002457	= 	.94	uM	EPICHEM
DNDI1551240	1000461	= 	.532	uM	EPICHEM
DNDI1551240	1003108	> 	100	uM	EPICHEM
DNDI1551241	1000461	= 	.007	uM	EPICHEM
DNDI1551241	1003108	= 	61.26	uM	EPICHEM
DNDI1551241	1002457	= 	.0195	uM	EPICHEM
DNDI1551253	1000461	= 	.0235	uM	EPICHEM
DNDI1551253	1002457	= 	.0685	uM	EPICHEM
DNDI1551253	1003108	= 	72.87	uM	EPICHEM
DNDI1551254	1000461	= 	.0585	uM	EPICHEM
DNDI1551254	1002457	= 	.131	uM	EPICHEM
DNDI1551254	1003108	= 	96.88	uM	EPICHEM
DNDI1555052	1003108	= 	59.86	uM	EPICHEM
DNDI1555052	1002457	= 	.118	uM	EPICHEM
DNDI1555052	1000461	= 	.025	uM	EPICHEM
DNDI1555053	1003108	> 	100	uM	EPICHEM
DNDI1555053	1002457	= 	.0103985	uM	EPICHEM
DNDI1555053	1000461	= 	.0044805	uM	EPICHEM
DNDI1555054	1000461	= 	.1215	uM	EPICHEM
DNDI1555054	1002457	= 	.332	uM	EPICHEM
DNDI1555054	1003108	> 	100	uM	EPICHEM
DNDI1562763	1003108	> 	100	uM	EPICHEM
DNDI1562763	1002457	= 	.16799999999999998	uM	EPICHEM
DNDI1562763	1000461	= 	.0695	uM	EPICHEM
DNDI1562764	1000461	= 	.068	uM	EPICHEM
DNDI1562764	1002457	= 	.128	uM	EPICHEM
DNDI1562764	1003108	> 	100	uM	EPICHEM
DNDI1562765	1000461	= 	.067	uM	EPICHEM
DNDI1562765	1002457	= 	.14250000000000002	uM	EPICHEM
DNDI1562765	1003108	> 	100	uM	EPICHEM
DNDI1562766	1000461	= 	.504	uM	EPICHEM
DNDI1562766	1002457	= 	.9335	uM	EPICHEM
DNDI1562766	1003108	> 	100	uM	EPICHEM
DNDI1562767	1000461	= 	.239	uM	EPICHEM
DNDI1562767	1002457	= 	.482	uM	EPICHEM
DNDI1562767	1003108	> 	100	uM	EPICHEM
DNDI1562768	1000461	= 	.028499999999999998	uM	EPICHEM
DNDI1562768	1002457	= 	.0775	uM	EPICHEM
DNDI1562768	1003108	> 	100	uM	EPICHEM
DNDI1562769	1000461	= 	.16899999999999998	uM	EPICHEM
DNDI1562769	1002457	= 	.2995	uM	EPICHEM
DNDI1562769	1003108	= 	54.34	uM	EPICHEM
DNDI1564269	1000461	= 	.034	uM	EPICHEM
DNDI1564269	1002457	= 	.094	uM	EPICHEM
DNDI1564269	1003108	> 	100	uM	EPICHEM
DNDI1564270	1000461	= 	.028999999999999998	uM	EPICHEM
DNDI1564270	1002457	= 	.101	uM	EPICHEM
DNDI1564270	1003108	= 	59.94	uM	EPICHEM
DNDI1564271	1000461	= 	.0125	uM	EPICHEM
DNDI1564271	1002457	= 	.0335	uM	EPICHEM
DNDI1564271	1003108	= 	56.34	uM	EPICHEM
DNDI1564272	1000461	= 	.3845	uM	EPICHEM
DNDI1564272	1002457	= 	.655	uM	EPICHEM
DNDI1564272	1003108	> 	100	uM	EPICHEM
DNDI1564273	1000461	= 	.2945	uM	EPICHEM
DNDI1564273	1002457	= 	.5705	uM	EPICHEM
DNDI1564273	1003108	> 	100	uM	EPICHEM
DNDI1564274	1000461	= 	.0995	uM	EPICHEM
DNDI1564274	1002457	= 	.28049999999999997	uM	EPICHEM
DNDI1564274	1003108	= 	77.11	uM	EPICHEM
DNDI1564275	1003108	> 	100	uM	EPICHEM
DNDI1564275	1002457	= 	.20850000000000002	uM	EPICHEM
DNDI1564275	1000461	= 	.0815	uM	EPICHEM
DNDI1564276	1000461	= 	.07050000000000001	uM	EPICHEM
DNDI1564276	1002457	= 	.2065	uM	EPICHEM
DNDI1564276	1003108	> 	100	uM	EPICHEM
DNDI1574837	1000461	> 	1	uM	EPICHEM
DNDI1574837	1002457	> 	1	uM	EPICHEM
DNDI1574837	1003108	= 	78.65	uM	EPICHEM
DNDI1574838	1000461	= 	.1225	uM	EPICHEM
