smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP
O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,.,= ,0.23,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,.,= ,84.8,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.85,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,4.83,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.32,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.92,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.5,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.92,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.85,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,56.32,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.065,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,7.54,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.88,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,62.98,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.22,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.62,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,29.04,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.13,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.46,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,56.98,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,.,= ,0.29,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,54.93,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,0.78,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,0.31,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1,.,= ,18.88,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1,.,= ,0.7,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cnccn3)CC2)cc1,CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cnccn3)CC2)cc1,.,= ,18.37,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cnccn3)CC2)cc1,CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cnccn3)CC2)cc1,.,= ,0.52,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,43.49,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.02,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.094,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1,.,= ,0.59,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1,.,= ,18.12,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CN(C)C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CN(C)C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,0.25,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,.,= ,0.66,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,.,= ,0.575,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1,.,= ,1.29,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,63.94,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.024,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,.,= ,0.42,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CCC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,1.04,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CCC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,7.6,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CCS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,6.47,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CCS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,.,= ,1.14,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)s1,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)s1,.,= ,0.49,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,O=S(=O)(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,0.72,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,0.75,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,3.54,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CCS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,1.89,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CCS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,5.42,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3cnccn3)c3ccc(F)cc3F)CC2)cc1,CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3cnccn3)c3ccc(F)cc3F)CC2)cc1,.,= ,0.85,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3cnccn3)c3ccc(F)cc3F)CC2)cc1,CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3cnccn3)c3ccc(F)cc3F)CC2)cc1,.,= ,25.54,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,.,= ,29.45,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,.,= ,34.3,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,1.38,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,4.98,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,.,= ,67.68,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,.,= ,0.47,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,.,= ,0.88,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,O=C(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,.,= ,0.7,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,.,= ,63.64,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,.,= ,0.46,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1,.,= ,0.9,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,.,= ,0.76,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,.,= ,0.27,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,.,= ,66.89,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,.,= ,0.55,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,.,= ,0.93,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)C1CCCCC1,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)C1CCCCC1,.,= ,0.8,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,.,= ,54.68,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,.,= ,0.056,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,CC(C)N(C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)C(C)C,.,= ,0.014,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,CC(C)CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,.,= ,0.098,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
