COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI63270	122428	=	-8	%	SCYNEXIS
DNDI63272	122428	=	-15	%	SCYNEXIS
DNDI63273	122428	=	4	%	SCYNEXIS
DNDI63274	122428	=	2	%	SCYNEXIS
DNDI63284	122428	=	-11	%	SCYNEXIS
DNDI63290	122428	=	-4	%	SCYNEXIS
DNDI63303	122428	=	-13	%	SCYNEXIS
DNDI63306	122428	=	-9	%	SCYNEXIS
DNDI63310	122428	=	-11	%	SCYNEXIS
DNDI63327	122428	=	6	%	SCYNEXIS
DNDI63339	122428	=	-23	%	SCYNEXIS
DNDI63341	122428	=	-30	%	SCYNEXIS
DNDI63349	122428	=	4	%	SCYNEXIS
DNDI63353	122428	=	-7	%	SCYNEXIS
DNDI63355	122428	=	-14	%	SCYNEXIS
DNDI63357	122428	=	-3	%	SCYNEXIS
DNDI63371	122428	=	11	%	SCYNEXIS
DNDI63373	122428	=	10	%	SCYNEXIS
DNDI63377	122428	=	3	%	SCYNEXIS
DNDI63379	122428	=	-21	%	SCYNEXIS
DNDI63389	122428	=	-29	%	SCYNEXIS
DNDI63397	122428	=	16	%	SCYNEXIS
DNDI63399	122428	=	9	%	SCYNEXIS
DNDI63403	122428	=	-25	%	SCYNEXIS
DNDI63407	122428	=	-26	%	SCYNEXIS
DNDI63411	122428	=	-16	%	SCYNEXIS
DNDI63419	122428	=	5	%	SCYNEXIS
DNDI63421	122428	=	7	%	SCYNEXIS
DNDI63423	122428	=	7	%	SCYNEXIS
DNDI63425	122428	=	-24	%	SCYNEXIS
DNDI63427	122428	=	-18	%	SCYNEXIS
DNDI63441	122428	=	3	%	SCYNEXIS
DNDI63443	122428	=	9	%	SCYNEXIS
DNDI63445	122428	=	18	%	SCYNEXIS
DNDI63447	122428	=	-11	%	SCYNEXIS
DNDI63453	122428	=	-33	%	SCYNEXIS
DNDI63455	122428	=	-12	%	SCYNEXIS
DNDI63457	122428	=	-25	%	SCYNEXIS
DNDI63465	122428	=	-2	%	SCYNEXIS
DNDI63467	122428	=	9	%	SCYNEXIS
DNDI63469	122428	=	11	%	SCYNEXIS
DNDI63473	122428	=	-23	%	SCYNEXIS
DNDI63475	122428	=	-17	%	SCYNEXIS
DNDI63477	122428	=	-26	%	SCYNEXIS
DNDI63487	122428	=	7	%	SCYNEXIS
DNDI63489	122428	=	2	%	SCYNEXIS
DNDI63491	122428	=	8	%	SCYNEXIS
DNDI63495	122428	=	-11	%	SCYNEXIS
DNDI63497	122428	=	-27	%	SCYNEXIS
DNDI63501	122428	=	3	%	SCYNEXIS
DNDI63512	122428	=	13	%	SCYNEXIS
DNDI63515	122428	=	5	%	SCYNEXIS
DNDI63516	122428	=	15	%	SCYNEXIS
DNDI63518	122428	=	22	%	SCYNEXIS
DNDI63520	122428	=	31	%	SCYNEXIS
DNDI63524	122428	=	1	%	SCYNEXIS
DNDI63526	122428	=	4	%	SCYNEXIS
DNDI63534	122428	=	17	%	SCYNEXIS
DNDI63537	122428	=	4	%	SCYNEXIS
DNDI63541	122428	=	13	%	SCYNEXIS
DNDI63548	122428	=	-3	%	SCYNEXIS
DNDI63550	122428	=	9	%	SCYNEXIS
DNDI63556	122428	=	20	%	SCYNEXIS
DNDI63559	122428	=	8	%	SCYNEXIS
DNDI63567	122428	=	12	%	SCYNEXIS
DNDI63569	122428	=	9	%	SCYNEXIS
DNDI63571	122428	=	8	%	SCYNEXIS
DNDI63575	122428	=	13	%	SCYNEXIS
DNDI63593	122428	=	12	%	SCYNEXIS
DNDI63596	122428	=	2	%	SCYNEXIS
DNDI63602	122428	=	11	%	SCYNEXIS
DNDI63606	122428	=	11	%	SCYNEXIS
DNDI63609	122428	=	-1	%	SCYNEXIS
DNDI63621	122428	=	18	%	SCYNEXIS
DNDI63633	122428	=	-7	%	SCYNEXIS
DNDI63637	122428	=	20	%	SCYNEXIS
DNDI63678	122428	=	14	%	SCYNEXIS
DNDI63688	122428	=	3	%	SCYNEXIS
DNDI63691	122428	=	11	%	SCYNEXIS
DNDI63700	122428	=	0	%	SCYNEXIS
DNDI63703	122428	=	-9	%	SCYNEXIS
DNDI63704	122428	=	3	%	SCYNEXIS
DNDI63706	122428	=	9	%	SCYNEXIS
DNDI63707	122428	=	31	%	SCYNEXIS
DNDI63708	122428	=	22	%	SCYNEXIS
DNDI63709	122428	=	34	%	SCYNEXIS
DNDI63710	122428	=	10	%	SCYNEXIS
DNDI63711	122428	=	79	%	SCYNEXIS
DNDI63711	1000986	=	1.86	ug/ml	SCYNEXIS
DNDI63712	122428	=	24	%	SCYNEXIS
DNDI63713	122428	=	42	%	SCYNEXIS
DNDI63727	122428	=	-3	%	SCYNEXIS
DNDI63728	122428	=	46	%	SCYNEXIS
DNDI63735	122428	=	29	%	SCYNEXIS
DNDI63752	122428	=	12	%	SCYNEXIS
DNDI63754	122428	=	14	%	SCYNEXIS
DNDI63756	122428	=	29	%	SCYNEXIS
DNDI63757	122428	=	41	%	SCYNEXIS
DNDI63765	122428	=	19	%	SCYNEXIS
DNDI63767	122428	=	1	%	SCYNEXIS
DNDI63770	122428	=	9	%	SCYNEXIS
DNDI63781	1000986	=	.94	ug/ml	SCYNEXIS
DNDI63781	122428	=	95	%	SCYNEXIS
DNDI63783	1000986	=	.9	ug/ml	SCYNEXIS
DNDI63783	122428	=	85	%	SCYNEXIS
DNDI63784	122428	=	-2	%	SCYNEXIS
DNDI63786	122428	=	6	%	SCYNEXIS
DNDI63787	122428	=	32	%	SCYNEXIS
DNDI63788	122428	=	17	%	SCYNEXIS
DNDI63789	122428	=	32	%	SCYNEXIS
DNDI63793	122428	=	-2	%	SCYNEXIS
DNDI63794	122428	=	12	%	SCYNEXIS
DNDI63796	122428	=	16	%	SCYNEXIS
DNDI63798	122428	=	2	%	SCYNEXIS
DNDI63799	122428	=	2	%	SCYNEXIS
DNDI63800	122428	=	12	%	SCYNEXIS
DNDI63800	122428	=	8	%	SCYNEXIS
DNDI63801	122428	=	64	%	SCYNEXIS
DNDI63802	122428	=	25	%	SCYNEXIS
DNDI63803	122428	=	25	%	SCYNEXIS
DNDI63804	122428	=	3	%	SCYNEXIS
DNDI63806	122428	=	7	%	SCYNEXIS
DNDI63807	122428	=	25	%	SCYNEXIS
DNDI63811	122428	=	87	%	SCYNEXIS
DNDI63811	122428	=	90	%	SCYNEXIS
DNDI63811	1000986	=	1.34	ug/ml	SCYNEXIS
DNDI63811	1000986	=	1.7	ug/ml	SCYNEXIS
DNDI63812	122428	=	3	%	SCYNEXIS
DNDI63813	122428	=	26	%	SCYNEXIS
DNDI63814	122428	=	13	%	SCYNEXIS
DNDI63815	122428	=	42	%	SCYNEXIS
DNDI63815	122428	=	-8	%	SCYNEXIS
DNDI63817	122428	=	16	%	SCYNEXIS
DNDI63818	122428	=	7	%	SCYNEXIS
DNDI63819	122428	=	44	%	SCYNEXIS
DNDI63820	122428	=	12	%	SCYNEXIS
DNDI63821	122428	=	14	%	SCYNEXIS
DNDI63822	122428	=	1	%	SCYNEXIS
DNDI63824	122428	=	11	%	SCYNEXIS
DNDI63825	122428	=	32	%	SCYNEXIS
DNDI63826	122428	=	17	%	SCYNEXIS
DNDI63828	122428	=	4	%	SCYNEXIS
DNDI63829	122428	=	57	%	SCYNEXIS
DNDI63830	122428	=	9	%	SCYNEXIS
DNDI63831	122428	=	17	%	SCYNEXIS
DNDI63844	122428	=	4	%	SCYNEXIS
DNDI63845	122428	=	-1	%	SCYNEXIS
DNDI63852	122428	=	13	%	SCYNEXIS
DNDI63860	122428	=	15	%	SCYNEXIS
DNDI63864	122428	=	10	%	SCYNEXIS
DNDI63865	122428	=	10	%	SCYNEXIS
DNDI63869	1000986	=	.62	ug/ml	SCYNEXIS
DNDI63869	122428	=	93	%	SCYNEXIS
DNDI63870	122428	=	23	%	SCYNEXIS
DNDI63876	122428	=	19	%	SCYNEXIS
DNDI63877	122428	=	11	%	SCYNEXIS
DNDI63878	122428	=	2	%	SCYNEXIS
DNDI63879	122428	=	3	%	SCYNEXIS
DNDI63880	122428	=	6	%	SCYNEXIS
DNDI63881	122428	=	54	%	SCYNEXIS
DNDI63882	122428	=	9	%	SCYNEXIS
DNDI63900	122428	=	-25	%	SCYNEXIS
DNDI63902	122428	=	-3	%	SCYNEXIS
DNDI63903	122428	=	-13	%	SCYNEXIS
DNDI63905	122428	=	29	%	SCYNEXIS
DNDI63907	122428	=	31	%	SCYNEXIS
DNDI63908	122428	=	-7	%	SCYNEXIS
DNDI63909	122428	=	12	%	SCYNEXIS
DNDI63910	122428	=	-4	%	SCYNEXIS
DNDI63911	122428	=	43	%	SCYNEXIS
DNDI63912	122428	=	-7	%	SCYNEXIS
DNDI63913	122428	=	10	%	SCYNEXIS
DNDI63917	122428	=	31	%	SCYNEXIS
DNDI63918	122428	=	-7	%	SCYNEXIS
DNDI63919	122428	=	22	%	SCYNEXIS
DNDI63920	122428	=	-1	%	SCYNEXIS
DNDI63926	122428	=	-8	%	SCYNEXIS
DNDI63927	122428	=	8	%	SCYNEXIS
DNDI63928	122428	=	7	%	SCYNEXIS
DNDI63932	122428	=	0	%	SCYNEXIS
DNDI63933	122428	=	11	%	SCYNEXIS
DNDI63934	122428	=	-10	%	SCYNEXIS
DNDI63936	122428	=	-8	%	SCYNEXIS
DNDI63938	122428	=	-13	%	SCYNEXIS
DNDI63939	122428	=	12	%	SCYNEXIS
DNDI63940	122428	=	-10	%	SCYNEXIS
DNDI63942	122428	=	-15	%	SCYNEXIS
DNDI63943	122428	=	14	%	SCYNEXIS
DNDI63944	122428	=	-10	%	SCYNEXIS
DNDI63946	122428	=	-13	%	SCYNEXIS
DNDI63947	122428	=	2	%	SCYNEXIS
DNDI63950	122428	=	-7	%	SCYNEXIS
DNDI63951	122428	=	8	%	SCYNEXIS
DNDI63952	122428	=	65	%	SCYNEXIS
DNDI63954	122428	=	23	%	SCYNEXIS
DNDI63958	122428	=	-11	%	SCYNEXIS
DNDI63962	122428	=	-10	%	SCYNEXIS
DNDI63964	122428	=	42	%	SCYNEXIS
DNDI63966	122428	=	-16	%	SCYNEXIS
DNDI63974	122428	=	-10	%	SCYNEXIS
DNDI63984	122428	=	-9	%	SCYNEXIS
DNDI63986	122428	=	-28	%	SCYNEXIS
DNDI63987	122428	=	1	%	SCYNEXIS
DNDI63988	122428	=	-8	%	SCYNEXIS
DNDI63998	122428	=	97	%	SCYNEXIS
DNDI63998	1000986	>	5	ug/ml	SCYNEXIS
DNDI63999	1000986	=	2.07	ug/ml	SCYNEXIS
DNDI63999	122428	=	86	%	SCYNEXIS
DNDI64001	122428	=	14	%	SCYNEXIS
DNDI64002	1000986	=	2.92	ug/ml	SCYNEXIS
DNDI64002	122428	=	97	%	SCYNEXIS
DNDI64003	122428	=	66	%	SCYNEXIS
DNDI64005	122428	=	6	%	SCYNEXIS
DNDI64006	122428	=	-3	%	SCYNEXIS
DNDI64007	122428	=	16	%	SCYNEXIS
DNDI64008	122428	=	2	%	SCYNEXIS
DNDI64010	122428	=	-12	%	SCYNEXIS
DNDI64012	122428	=	-3	%	SCYNEXIS
DNDI64013	122428	=	30	%	SCYNEXIS
DNDI64014	122428	=	-24	%	SCYNEXIS
DNDI64015	122428	=	7	%	SCYNEXIS
DNDI64016	122428	=	-18	%	SCYNEXIS
DNDI64018	122428	=	-10	%	SCYNEXIS
DNDI64024	122428	=	-7	%	SCYNEXIS
DNDI64025	122428	=	73	%	SCYNEXIS
DNDI64026	122428	=	2	%	SCYNEXIS
DNDI64027	122428	=	14	%	SCYNEXIS
DNDI64028	122428	=	-7	%	SCYNEXIS
DNDI64030	122428	=	-11	%	SCYNEXIS
DNDI64042	122428	=	10	%	SCYNEXIS
DNDI64046	122428	=	2	%	SCYNEXIS
DNDI64047	122428	=	71	%	SCYNEXIS
DNDI64048	122428	=	-1	%	SCYNEXIS
DNDI64050	122428	=	-7	%	SCYNEXIS
DNDI64051	122428	=	9	%	SCYNEXIS
DNDI64056	1000986	=	1.31	ug/ml	SCYNEXIS
DNDI64056	122428	=	97	%	SCYNEXIS
DNDI64057	122428	=	73	%	SCYNEXIS
DNDI64070	122428	=	4	%	SCYNEXIS
DNDI64071	122428	=	52	%	SCYNEXIS
DNDI64079	122428	=	-5	%	SCYNEXIS
DNDI64087	122428	=	18	%	SCYNEXIS
DNDI64092	122428	=	-6	%	SCYNEXIS
DNDI64096	122428	=	-9	%	SCYNEXIS
DNDI64097	122428	=	37	%	SCYNEXIS
DNDI64099	122428	=	-5	%	SCYNEXIS
DNDI64101	122428	=	7	%	SCYNEXIS
DNDI64113	122428	=	-4	%	SCYNEXIS
DNDI64114	122428	=	-11	%	SCYNEXIS
DNDI64116	122428	=	1	%	SCYNEXIS
DNDI64117	122428	=	24	%	SCYNEXIS
DNDI64118	122428	=	-10	%	SCYNEXIS
DNDI64119	122428	=	6	%	SCYNEXIS
DNDI64123	122428	=	-3	%	SCYNEXIS
DNDI64125	122428	=	10	%	SCYNEXIS
DNDI64129	122428	=	15	%	SCYNEXIS
DNDI64133	122428	=	1	%	SCYNEXIS
DNDI64134	122428	=	-14	%	SCYNEXIS
DNDI64135	122428	=	34	%	SCYNEXIS
DNDI64135	122428	=	-1	%	SCYNEXIS
DNDI64138	122428	=	-11	%	SCYNEXIS
DNDI64140	122428	=	3	%	SCYNEXIS
DNDI64141	122428	=	14	%	SCYNEXIS
DNDI64142	122428	=	-4	%	SCYNEXIS
DNDI64143	122428	=	19	%	SCYNEXIS
DNDI64144	122428	=	-14	%	SCYNEXIS
DNDI64145	122428	=	13	%	SCYNEXIS
DNDI64149	122428	=	15	%	SCYNEXIS
DNDI64157	122428	=	4	%	SCYNEXIS
DNDI64159	122428	=	-1	%	SCYNEXIS
DNDI64164	122428	=	12	%	SCYNEXIS
DNDI64166	122428	=	-9	%	SCYNEXIS
DNDI64167	122428	=	39	%	SCYNEXIS
DNDI64169	122428	=	-2	%	SCYNEXIS
DNDI64171	122428	=	4	%	SCYNEXIS
DNDI64173	122428	=	10	%	SCYNEXIS
DNDI64175	122428	=	7	%	SCYNEXIS
DNDI64179	122428	=	-3	%	SCYNEXIS
DNDI64181	122428	=	9	%	SCYNEXIS
DNDI64182	122428	=	-4	%	SCYNEXIS
DNDI64183	122428	=	7	%	SCYNEXIS
DNDI64184	122428	=	-7	%	SCYNEXIS
DNDI64186	122428	=	-10	%	SCYNEXIS
DNDI64189	122428	=	47	%	SCYNEXIS
DNDI64190	122428	=	-12	%	SCYNEXIS
DNDI64191	122428	=	35	%	SCYNEXIS
DNDI64203	122428	=	1	%	SCYNEXIS
DNDI64205	122428	=	6	%	SCYNEXIS
DNDI64206	122428	=	-3	%	SCYNEXIS
DNDI64208	122428	=	-7	%	SCYNEXIS
DNDI64209	122428	=	27	%	SCYNEXIS
DNDI64210	122428	=	-17	%	SCYNEXIS
DNDI64211	122428	=	18	%	SCYNEXIS
DNDI64212	122428	=	3	%	SCYNEXIS
DNDI64213	122428	=	27	%	SCYNEXIS
DNDI64217	122428	=	-3	%	SCYNEXIS
DNDI64219	122428	=	-1	%	SCYNEXIS
DNDI64221	122428	=	-8	%	SCYNEXIS
DNDI64223	122428	=	19	%	SCYNEXIS
DNDI64225	122428	=	-1	%	SCYNEXIS
DNDI64227	122428	=	20	%	SCYNEXIS
DNDI64234	122428	=	13	%	SCYNEXIS
DNDI64235	122428	=	39	%	SCYNEXIS
DNDI64245	122428	=	29	%	SCYNEXIS
DNDI64251	122428	=	-7	%	SCYNEXIS
DNDI64252	122428	=	5	%	SCYNEXIS
DNDI64253	122428	=	17	%	SCYNEXIS
DNDI64258	122428	=	17	%	SCYNEXIS
DNDI64260	122428	=	9	%	SCYNEXIS
DNDI64261	122428	=	16	%	SCYNEXIS
DNDI64264	122428	=	26	%	SCYNEXIS
DNDI64268	122428	=	14	%	SCYNEXIS
DNDI64276	122428	=	-11	%	SCYNEXIS
DNDI64277	122428	=	4	%	SCYNEXIS
DNDI64280	122428	=	4	%	SCYNEXIS
DNDI64286	122428	=	2	%	SCYNEXIS
DNDI64290	122428	=	4	%	SCYNEXIS
DNDI64292	122428	=	1	%	SCYNEXIS
DNDI64294	122428	=	18	%	SCYNEXIS
DNDI64295	122428	=	6	%	SCYNEXIS
DNDI64298	122428	=	-9	%	SCYNEXIS
DNDI64299	122428	=	4	%	SCYNEXIS
DNDI64300	122428	=	-10	%	SCYNEXIS
DNDI64301	122428	=	3	%	SCYNEXIS
DNDI64302	122428	=	6	%	SCYNEXIS
DNDI64303	122428	=	-3	%	SCYNEXIS
DNDI64306	122428	=	15	%	SCYNEXIS
DNDI64307	122428	=	16	%	SCYNEXIS
DNDI64308	122428	=	14	%	SCYNEXIS
DNDI64309	122428	=	-2	%	SCYNEXIS
DNDI64310	122428	=	0	%	SCYNEXIS
DNDI64312	122428	=	18	%	SCYNEXIS
DNDI64313	122428	=	16	%	SCYNEXIS
DNDI64314	122428	=	-8	%	SCYNEXIS
DNDI64315	122428	=	3	%	SCYNEXIS
DNDI64316	122428	=	8	%	SCYNEXIS
DNDI64321	122428	=	69	%	SCYNEXIS
DNDI64324	122428	=	-14	%	SCYNEXIS
DNDI64325	122428	=	11	%	SCYNEXIS
DNDI64332	122428	=	11	%	SCYNEXIS
DNDI64334	122428	=	14	%	SCYNEXIS
DNDI64335	122428	=	22	%	SCYNEXIS
DNDI64336	122428	=	12	%	SCYNEXIS
DNDI64338	122428	=	12	%	SCYNEXIS
DNDI64339	122428	=	-9	%	SCYNEXIS
DNDI64340	122428	=	-2	%	SCYNEXIS
DNDI64341	122428	=	28	%	SCYNEXIS
DNDI64342	122428	=	9	%	SCYNEXIS
DNDI64343	122428	=	27	%	SCYNEXIS
DNDI64344	122428	=	-7	%	SCYNEXIS
DNDI64346	122428	=	2	%	SCYNEXIS
DNDI64347	1000986	=	2.13	ug/ml	SCYNEXIS
DNDI64347	122428	=	84	%	SCYNEXIS
DNDI64347	1000986	=	1.83	ug/ml	SCYNEXIS
DNDI64350	122428	=	12	%	SCYNEXIS
DNDI64351	122428	=	3	%	SCYNEXIS
DNDI64352	122428	=	5	%	SCYNEXIS
DNDI64353	122428	=	1	%	SCYNEXIS
DNDI64354	122428	=	4	%	SCYNEXIS
DNDI64355	122428	=	3	%	SCYNEXIS
DNDI64356	122428	=	16	%	SCYNEXIS
DNDI64357	122428	=	1	%	SCYNEXIS
DNDI64360	122428	=	5	%	SCYNEXIS
DNDI64361	122428	=	4	%	SCYNEXIS
DNDI64364	122428	=	-8	%	SCYNEXIS
DNDI64365	122428	=	18	%	SCYNEXIS
DNDI64366	122428	=	4	%	SCYNEXIS
DNDI64367	122428	=	5	%	SCYNEXIS
DNDI64368	122428	=	-11	%	SCYNEXIS
DNDI64370	122428	=	4	%	SCYNEXIS
DNDI64371	122428	=	-3	%	SCYNEXIS
DNDI64372	122428	=	-13	%	SCYNEXIS
DNDI64373	122428	=	6	%	SCYNEXIS
DNDI64374	122428	=	13	%	SCYNEXIS
DNDI64375	122428	=	4	%	SCYNEXIS
DNDI64376	122428	=	-1	%	SCYNEXIS
DNDI64377	122428	=	5	%	SCYNEXIS
DNDI64378	122428	=	5	%	SCYNEXIS
DNDI64379	122428	=	4	%	SCYNEXIS
DNDI64380	122428	=	7	%	SCYNEXIS
DNDI64381	122428	=	4	%	SCYNEXIS
DNDI64384	122428	=	8	%	SCYNEXIS
DNDI64385	122428	=	-2	%	SCYNEXIS
DNDI64388	122428	=	-6	%	SCYNEXIS
DNDI64394	122428	=	1	%	SCYNEXIS
DNDI64398	122428	=	14	%	SCYNEXIS
DNDI64399	122428	=	1	%	SCYNEXIS
DNDI64400	122428	=	4	%	SCYNEXIS
DNDI64401	122428	=	-1	%	SCYNEXIS
DNDI64402	122428	=	9	%	SCYNEXIS
DNDI64403	122428	=	10	%	SCYNEXIS
DNDI64404	122428	=	16	%	SCYNEXIS
DNDI64405	122428	=	14	%	SCYNEXIS
DNDI64406	122428	=	17	%	SCYNEXIS
DNDI64409	122428	=	-1	%	SCYNEXIS
DNDI64410	122428	=	21	%	SCYNEXIS
DNDI64411	122428	=	13	%	SCYNEXIS
DNDI64420	122428	=	-7	%	SCYNEXIS
DNDI64421	122428	=	7	%	SCYNEXIS
DNDI64422	122428	=	7	%	SCYNEXIS
DNDI64424	122428	=	15	%	SCYNEXIS
DNDI64426	122428	=	1	%	SCYNEXIS
DNDI64427	1000986	=	2.01	ug/ml	SCYNEXIS
DNDI64427	122428	=	82	%	SCYNEXIS
DNDI64427	1000986	=	1.3	ug/ml	SCYNEXIS
DNDI64436	122428	=	-2	%	SCYNEXIS
DNDI64438	122428	=	-1	%	SCYNEXIS
DNDI64439	122428	=	7	%	SCYNEXIS
DNDI64442	122428	=	1	%	SCYNEXIS
DNDI64444	122428	=	9	%	SCYNEXIS
DNDI64447	122428	=	39	%	SCYNEXIS
DNDI64450	122428	=	-34	%	SCYNEXIS
DNDI64452	122428	=	-16	%	SCYNEXIS
DNDI64454	122428	=	-17	%	SCYNEXIS
DNDI64456	122428	=	23	%	SCYNEXIS
DNDI64500	122428	=	56	%	SCYNEXIS
DNDI64510	122428	=	-36	%	SCYNEXIS
DNDI64514	122428	=	-8	%	SCYNEXIS
DNDI64523	122428	=	8	%	SCYNEXIS
DNDI64529	122428	=	39	%	SCYNEXIS
DNDI64530	122428	=	-3	%	SCYNEXIS
DNDI64542	122428	=	-17	%	SCYNEXIS
DNDI64544	122428	=	-21	%	SCYNEXIS
DNDI64544	122428	=	-21	%	SCYNEXIS
DNDI64546	1000986	=	1.18	ug/ml	SCYNEXIS
DNDI64546	122428	=	97	%	SCYNEXIS
DNDI64546	1000986	=	1.18	ug/ml	SCYNEXIS
DNDI64546	1004728	>	50	ug/ml	SCYNEXIS
DNDI64558	122428	=	-34	%	SCYNEXIS
DNDI64560	122428	=	-26	%	SCYNEXIS
DNDI64566	122428	=	-11	%	SCYNEXIS
DNDI64568	122428	=	-16	%	SCYNEXIS
DNDI64572	122428	=	-31	%	SCYNEXIS
DNDI64588	122428	=	-3	%	SCYNEXIS
DNDI64593	122428	=	28	%	SCYNEXIS
DNDI64596	122428	=	-14	%	SCYNEXIS
DNDI64607	122428	=	38	%	SCYNEXIS
DNDI64608	122428	=	-30	%	SCYNEXIS
DNDI64617	122428	=	20	%	SCYNEXIS
DNDI64620	122428	=	-19	%	SCYNEXIS
DNDI64622	122428	=	-29	%	SCYNEXIS
DNDI64814	122428	=	35	%	SCYNEXIS
DNDI64840	122428	=	28	%	SCYNEXIS
DNDI64842	122428	=	13	%	SCYNEXIS
DNDI64844	122428	=	18	%	SCYNEXIS
DNDI64866	122428	=	16	%	SCYNEXIS
DNDI64868	122428	=	16	%	SCYNEXIS
DNDI64878	122428	=	26	%	SCYNEXIS
DNDI64886	122428	=	31	%	SCYNEXIS
DNDI64888	122428	=	29	%	SCYNEXIS
DNDI64906	122428	=	-9	%	SCYNEXIS
DNDI64912	122428	=	13	%	SCYNEXIS
DNDI64915	122428	=	-4	%	SCYNEXIS
DNDI64928	122428	=	-7	%	SCYNEXIS
DNDI64930	122428	=	33	%	SCYNEXIS
DNDI64934	122428	=	22	%	SCYNEXIS
DNDI64949	122428	=	40	%	SCYNEXIS
DNDI64952	122428	=	9	%	SCYNEXIS
DNDI64954	122428	=	25	%	SCYNEXIS
DNDI64956	122428	=	23	%	SCYNEXIS
DNDI64958	122428	=	19	%	SCYNEXIS
DNDI64960	122428	=	18	%	SCYNEXIS
DNDI64963	122428	=	26	%	SCYNEXIS
DNDI64976	122428	=	24	%	SCYNEXIS
DNDI64989	122428	=	37	%	SCYNEXIS
DNDI65005	122428	=	6	%	SCYNEXIS
DNDI65021	122428	=	9	%	SCYNEXIS
DNDI65027	122428	=	37	%	SCYNEXIS
DNDI65051	122428	=	36	%	SCYNEXIS
DNDI65055	122428	=	41	%	SCYNEXIS
DNDI65069	122428	=	28	%	SCYNEXIS
DNDI65093	122428	=	25	%	SCYNEXIS
DNDI65107	122428	=	20	%	SCYNEXIS
DNDI65117	122428	=	18	%	SCYNEXIS
DNDI65125	122428	=	36	%	SCYNEXIS
DNDI65131	122428	=	-6	%	SCYNEXIS
DNDI65133	122428	=	-9	%	SCYNEXIS
DNDI65196	122428	=	-24	%	SCYNEXIS
DNDI65199	122428	=	14	%	SCYNEXIS
DNDI65200	122428	=	58	%	SCYNEXIS
DNDI65202	1000986	=	1.62	ug/ml	SCYNEXIS
DNDI65202	122428	=	99	%	SCYNEXIS
DNDI65202	1000986	=	2.86	ug/ml	SCYNEXIS
DNDI65214	122428	=	-7	%	SCYNEXIS
DNDI65215	122428	=	18	%	SCYNEXIS
DNDI65233	122428	=	15	%	SCYNEXIS
DNDI65237	122428	=	13	%	SCYNEXIS
DNDI65242	122428	=	-1	%	SCYNEXIS
DNDI65243	122428	=	1	%	SCYNEXIS
DNDI65244	122428	=	-20	%	SCYNEXIS
DNDI65248	122428	=	5	%	SCYNEXIS
DNDI65249	122428	=	25	%	SCYNEXIS
DNDI65250	122428	=	6	%	SCYNEXIS
DNDI65263	122428	=	20	%	SCYNEXIS
DNDI65265	122428	=	15	%	SCYNEXIS
DNDI65266	122428	=	72	%	SCYNEXIS
DNDI65272	122428	=	53	%	SCYNEXIS
DNDI65273	122428	=	17	%	SCYNEXIS
DNDI65274	122428	=	9	%	SCYNEXIS
DNDI65281	122428	=	25	%	SCYNEXIS
DNDI65282	122428	=	0	%	SCYNEXIS
DNDI65285	122428	=	15	%	SCYNEXIS
DNDI65286	122428	=	-25	%	SCYNEXIS
DNDI65289	122428	=	27	%	SCYNEXIS
DNDI65294	122428	=	-5	%	SCYNEXIS
DNDI65295	122428	=	10	%	SCYNEXIS
DNDI65296	122428	=	0	%	SCYNEXIS
DNDI65300	122428	=	46	%	SCYNEXIS
DNDI65301	122428	=	16	%	SCYNEXIS
DNDI65301	122428	=	-8	%	SCYNEXIS
DNDI65303	122428	=	15	%	SCYNEXIS
DNDI65304	122428	=	-12	%	SCYNEXIS
DNDI65306	122428	=	74	%	SCYNEXIS
DNDI65307	122428	=	40	%	SCYNEXIS
DNDI65308	122428	=	55	%	SCYNEXIS
DNDI65309	122428	=	15	%	SCYNEXIS
DNDI65312	122428	=	1	%	SCYNEXIS
DNDI65314	1000986	=	1.43	ug/ml	SCYNEXIS
DNDI65314	1004728	=	43.2	ug/ml	SCYNEXIS
DNDI65314	1000986	=	.89	ug/ml	SCYNEXIS
DNDI65314	122428	=	100	%	SCYNEXIS
DNDI65316	122428	=	69	%	SCYNEXIS
DNDI65318	122428	=	8	%	SCYNEXIS
DNDI65325	122428	=	19	%	SCYNEXIS
DNDI65326	122428	=	9	%	SCYNEXIS
DNDI65327	122428	=	6	%	SCYNEXIS
DNDI65336	1000986	=	1.22	ug/ml	SCYNEXIS
DNDI65336	1000986	=	1.69	ug/ml	SCYNEXIS
DNDI65336	122428	=	99	%	SCYNEXIS
DNDI65339	122428	=	17	%	SCYNEXIS
DNDI65341	122428	=	-4	%	SCYNEXIS
DNDI65351	122428	=	41	%	SCYNEXIS
DNDI65360	1000986	=	1.84	ug/ml	SCYNEXIS
DNDI65360	122428	=	99	%	SCYNEXIS
DNDI65360	1004728	=	28.1	ug/ml	SCYNEXIS
DNDI65360	1000986	=	.87	ug/ml	SCYNEXIS
DNDI65391	122428	=	2	%	SCYNEXIS
DNDI65395	122428	=	36	%	SCYNEXIS
DNDI65397	122428	=	8	%	SCYNEXIS
DNDI65399	122428	=	-2	%	SCYNEXIS
DNDI65401	122428	=	1	%	SCYNEXIS
DNDI65415	122428	=	7	%	SCYNEXIS
DNDI65421	122428	=	8	%	SCYNEXIS
DNDI65423	122428	=	-2	%	SCYNEXIS
